source_csv_row,mgrs_tile,mgrs_tile_normalized,Delta_Date,product_path,centroid_x_utm,centroid_y_utm,centroid_inside_mgrs_geometry,point_class
757,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686424.4599145042,5327123.637267329,TRUE,Inside mgrs_de 32UPU
758,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687608.0270018912,5326012.93912037,TRUE,Inside mgrs_de 32UPU
759,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688769.970446843,5324898.862711151,TRUE,Inside mgrs_de 32UPU
760,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689905.2716710329,5323790.015685716,TRUE,Inside mgrs_de 32UPU
761,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,691033.338036228,5322647.918020823,TRUE,Inside mgrs_de 32UPU
762,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,692165.0454591634,5321477.000317213,TRUE,Inside mgrs_de 32UPU
763,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,693260.5308963145,5320319.197684411,TRUE,Inside mgrs_de 32UPU
764,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684520.0036757062,5330083.811501458,TRUE,Inside mgrs_de 32UPU
765,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685688.1594748244,5329024.170273886,TRUE,Inside mgrs_de 32UPU
766,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686874.0090435744,5327922.563250099,TRUE,Inside mgrs_de 32UPU
767,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688037.7459497224,5326803.928648241,TRUE,Inside mgrs_de 32UPU
768,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689170.796096268,5325698.684879784,TRUE,Inside mgrs_de 32UPU
769,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,690301.7570392969,5324561.3262285935,TRUE,Inside mgrs_de 32UPU
770,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,691435.1702396132,5323389.213137035,TRUE,Inside mgrs_de 32UPU
771,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,692529.1035811448,5322223.205958042,TRUE,Inside mgrs_de 32UPU
772,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683787.2502180944,5332000.530571308,TRUE,Inside mgrs_de 32UPU
773,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684958.6591567639,5330939.849933468,TRUE,Inside mgrs_de 32UPU
774,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686141.1755181812,5329833.385073954,TRUE,Inside mgrs_de 32UPU
775,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687305.9925176142,5328722.044467874,TRUE,Inside mgrs_de 32UPU
776,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688443.0696339328,5327612.388064903,TRUE,Inside mgrs_de 32UPU
777,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689572.6692544859,5326477.574742942,TRUE,Inside mgrs_de 32UPU
778,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,690707.8427011553,5325304.167337387,TRUE,Inside mgrs_de 32UPU
779,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,691803.8342408906,5324145.153341731,TRUE,Inside mgrs_de 32UPU
780,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683059.454280784,5333919.46688216,TRUE,Inside mgrs_de 32UPU
781,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684229.7631994816,5332860.694944095,TRUE,Inside mgrs_de 32UPU
782,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685415.5781594386,5331751.848355854,TRUE,Inside mgrs_de 32UPU
783,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686580.3431157863,5330641.0754536055,TRUE,Inside mgrs_de 32UPU
784,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687715.5651126973,5329533.322322888,TRUE,Inside mgrs_de 32UPU
785,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689981.0943961398,5327221.100151746,TRUE,Inside mgrs_de 32UPU
786,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,691077.8887149013,5326062.385229476,TRUE,Inside mgrs_de 32UPU
787,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682328.3164827134,5335841.573440733,TRUE,Inside mgrs_de 32UPU
788,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683496.9756040082,5334777.918644274,TRUE,Inside mgrs_de 32UPU
789,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684680.3768335463,5333668.441402536,TRUE,Inside mgrs_de 32UPU
790,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685848.0551109818,5332556.986496288,TRUE,Inside mgrs_de 32UPU
791,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686981.8752892716,5331446.98957465,TRUE,Inside mgrs_de 32UPU
792,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689244.3275498695,5329128.058944848,TRUE,Inside mgrs_de 32UPU
793,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681589.9294742168,5337753.2024858305,TRUE,Inside mgrs_de 32UPU
794,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682758.685461291,5336689.495710898,TRUE,Inside mgrs_de 32UPU
795,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683941.2915284517,5335578.185604954,TRUE,Inside mgrs_de 32UPU
796,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685108.120940294,5334462.514259924,TRUE,Inside mgrs_de 32UPU
797,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686242.5515391389,5333348.978520248,TRUE,Inside mgrs_de 32UPU
798,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687373.0084230368,5332210.138103984,TRUE,Inside mgrs_de 32UPU
799,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688507.5916615286,5331035.231751406,TRUE,Inside mgrs_de 32UPU
800,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,689598.7434260712,5329861.510852525,TRUE,Inside mgrs_de 32UPU
801,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680846.3514688318,5339656.357579844,TRUE,Inside mgrs_de 32UPU
802,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682016.9016520268,5338592.536439002,TRUE,Inside mgrs_de 32UPU
803,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683200.0149640252,5337485.141384398,TRUE,Inside mgrs_de 32UPU
804,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684365.3838567638,5336367.647332815,TRUE,Inside mgrs_de 32UPU
805,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685499.5015379869,5335253.334441444,TRUE,Inside mgrs_de 32UPU
806,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686630.3525689209,5334117.732985796,TRUE,Inside mgrs_de 32UPU
807,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687765.9163790332,5332941.717887401,TRUE,Inside mgrs_de 32UPU
808,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688860.5640285471,5331772.48165858,TRUE,Inside mgrs_de 32UPU
809,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681276.837061935,5340505.912620654,TRUE,Inside mgrs_de 32UPU
810,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682461.7156669522,5339397.190174637,TRUE,Inside mgrs_de 32UPU
811,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683628.7426072499,5338279.79665668,TRUE,Inside mgrs_de 32UPU
812,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684764.5895006224,5337165.482326791,TRUE,Inside mgrs_de 32UPU
813,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685894.7354800816,5336026.6968598245,TRUE,Inside mgrs_de 32UPU
814,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687029.4131076549,5334852.245270941,TRUE,Inside mgrs_de 32UPU
815,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,688125.8417117269,5333688.680850468,TRUE,Inside mgrs_de 32UPU
816,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679370.8802505068,5343490.989306896,TRUE,Inside mgrs_de 32UPU
817,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680543.8041589282,5342426.3779636305,TRUE,Inside mgrs_de 32UPU
818,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681728.825281744,5341318.7703747805,TRUE,Inside mgrs_de 32UPU
819,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682895.627176714,5340201.665762946,TRUE,Inside mgrs_de 32UPU
820,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684031.1985195176,5339090.625651988,TRUE,Inside mgrs_de 32UPU
821,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685165.7517779734,5337954.275047048,TRUE,Inside mgrs_de 32UPU
822,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686300.8294099187,5336777.336641797,TRUE,Inside mgrs_de 32UPU
823,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,687396.1924578325,5335612.24954878,TRUE,Inside mgrs_de 32UPU
824,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678643.634838116,5345422.046245666,TRUE,Inside mgrs_de 32UPU
825,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679813.9252009722,5344353.781962873,TRUE,Inside mgrs_de 32UPU
826,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680999.2918721082,5343243.739575007,TRUE,Inside mgrs_de 32UPU
827,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682166.5285456887,5342126.578932638,TRUE,Inside mgrs_de 32UPU
828,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683304.1077784217,5341018.816033323,TRUE,Inside mgrs_de 32UPU
829,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684436.2619761537,5339882.2191562895,TRUE,Inside mgrs_de 32UPU
830,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685572.1866669485,5338707.599767228,TRUE,Inside mgrs_de 32UPU
831,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,686670.7131613458,5337539.120688507,TRUE,Inside mgrs_de 32UPU
832,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,677912.548382578,5347354.77514384,TRUE,Inside mgrs_de 32UPU
833,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679082.9566649226,5346288.069172854,TRUE,Inside mgrs_de 32UPU
834,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680268.2779719769,5345172.8090753285,TRUE,Inside mgrs_de 32UPU
835,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681435.5863460164,5344054.380626294,TRUE,Inside mgrs_de 32UPU
836,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682572.0723026519,5342939.0586015135,TRUE,Inside mgrs_de 32UPU
837,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683706.0542600005,5341805.1459746305,TRUE,Inside mgrs_de 32UPU
838,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684844.1214853047,5340628.773251544,TRUE,Inside mgrs_de 32UPU
839,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685938.2480197599,5339461.711172117,TRUE,Inside mgrs_de 32UPU
840,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,677179.7380945417,5349290.975840697,TRUE,Inside mgrs_de 32UPU
841,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678353.9240025904,5348218.550309076,TRUE,Inside mgrs_de 32UPU
842,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679535.8336659288,5347100.190933849,TRUE,Inside mgrs_de 32UPU
843,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680701.4453872642,5345972.457675641,TRUE,Inside mgrs_de 32UPU
844,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681839.4832740246,5344859.38374423,TRUE,Inside mgrs_de 32UPU
845,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682971.3820927528,5343719.157378239,TRUE,Inside mgrs_de 32UPU
846,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684108.3855926218,5342545.343657939,TRUE,Inside mgrs_de 32UPU
847,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,685207.1209542099,5341379.69813734,TRUE,Inside mgrs_de 32UPU
848,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,676446.2350482852,5351214.227986642,TRUE,Inside mgrs_de 32UPU
849,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,677617.20103478,5350140.719223721,TRUE,Inside mgrs_de 32UPU
850,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678802.4520653031,5349028.093478398,TRUE,Inside mgrs_de 32UPU
851,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679967.4358663806,5347896.306359725,TRUE,Inside mgrs_de 32UPU
852,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681103.3221110719,5346778.986874399,TRUE,Inside mgrs_de 32UPU
853,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682235.9488193439,5345635.922799478,TRUE,Inside mgrs_de 32UPU
854,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683374.4119720313,5344460.38327913,TRUE,Inside mgrs_de 32UPU
855,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,684472.9456770194,5343296.286719081,TRUE,Inside mgrs_de 32UPU
856,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,675709.9415749253,5353135.169934762,TRUE,Inside mgrs_de 32UPU
857,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,676881.2247383156,5352072.871155762,TRUE,Inside mgrs_de 32UPU
858,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678069.91888033,5350960.073226804,TRUE,Inside mgrs_de 32UPU
859,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679235.1546121067,5349830.488943786,TRUE,Inside mgrs_de 32UPU
860,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680368.504169232,5348706.157207063,TRUE,Inside mgrs_de 32UPU
861,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681501.8354528211,5347554.550242568,TRUE,Inside mgrs_de 32UPU
862,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682637.3873076391,5346378.142041006,TRUE,Inside mgrs_de 32UPU
863,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,683735.5823821285,5345210.453959778,TRUE,Inside mgrs_de 32UPU
864,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,674975.3251514146,5355067.961928322,TRUE,Inside mgrs_de 32UPU
865,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,676142.5690690462,5353991.7474880535,TRUE,Inside mgrs_de 32UPU
866,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,677331.2047081596,5352877.912374942,TRUE,Inside mgrs_de 32UPU
867,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678498.515908545,5351758.439638986,TRUE,Inside mgrs_de 32UPU
868,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,679635.5714101173,5350632.121180939,TRUE,Inside mgrs_de 32UPU
869,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680765.0589171908,5349479.925653001,TRUE,Inside mgrs_de 32UPU
870,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681899.950330424,5348298.275708724,TRUE,Inside mgrs_de 32UPU
871,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682998.5009685163,5347123.712594496,TRUE,Inside mgrs_de 32UPU
872,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,674232.2272814765,5356970.844368052,TRUE,Inside mgrs_de 32UPU
873,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,675406.5266596943,5355906.551373221,TRUE,Inside mgrs_de 32UPU
874,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,676589.7135941703,5354792.842943514,TRUE,Inside mgrs_de 32UPU
875,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,677759.1132360998,5353669.188538096,TRUE,Inside mgrs_de 32UPU
876,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,678896.3579022546,5352552.87031444,TRUE,Inside mgrs_de 32UPU
877,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,680030.6209157782,5351407.135386321,TRUE,Inside mgrs_de 32UPU
878,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,681166.6523650329,5350224.98749353,TRUE,Inside mgrs_de 32UPU
879,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,682262.0637428903,5349046.553685241,TRUE,Inside mgrs_de 32UPU
880,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,673494.7302241732,5358895.302040378,TRUE,Inside mgrs_de 32UPU
881,32UPU,32UPU,2019-03-12,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190315-000000-000_L3A_T32UPU_C_V4-0,674665.3374003306,5357823.290917659,TRUE,Inside mgrs_de 32UPU
